1969 II,coma.65p
1970p,coma.65p
65P/1954 P1,coma.65p
1953 VIII,coma.65p
66P/1944 K1,coma.66p
du Toit 1,coma.66p
66P/1974 F2,coma.66p
1974 IV,coma.66p
1944 III,coma.66p
1944c,coma.66p
67P/1969 R1,coma.67p
Churyumov-Gerasimenko 1,coma.67p
1989 VI,coma.67p
1988i,coma.67p
1982 VIII,coma.67p
1982f,coma.67p
67P/1975 P1,coma.67p
1976 VII,coma.67p
1975i,coma.67p
1969 IV,coma.67p
1969h,coma.67p
68P/1965 U1,coma.68p
Klemola 1,coma.68p
1987 XIV,coma.68p
1987i,coma.68p
68P/1976 P1,coma.68p
1976 X,coma.68p
1976j,coma.68p
1965 VI,coma.68p
1965j,coma.68p
69P/1915 W1-B,coma.69p
Taylor 1,coma.69p
1990 XXX,coma.69p
1990n,coma.69p
1984 II,coma.69p
1983u,coma.69p
69P/1976 X1,coma.69p
1977 II,coma.69p
1977a,coma.69p
1916 I,coma.69p
69P/1915 W1,coma.69p
1915e,coma.69p
70P/1970 Y1,coma.70p
Kojima 1,coma.70p
1994 VI,coma.70p
1992z,coma.70p
1986 VII,coma.70p
1985o,coma.70p
70P/1977 X1,coma.70p
1978 X,coma.70p
1977r,coma.70p
1970 XII,coma.70p
1970r,coma.70p
71P/1973 L1,coma.71p
Clark 1,coma.71p
1994t,coma.71p
1989 XX,coma.71p
1989h,coma.71p
1984 VIII,coma.71p
1983w,coma.71p
71P/1978 G1,coma.71p
1978 XXIII,coma.71p
1978g,coma.71p
1973 V,coma.71p
1973i,coma.71p
72P/1881 T1,coma.72p
Denning-Fujikawa 1,coma.72p
72P/1978 T2,coma.72p
1978 XIX,coma.72p
1978n,coma.72p
1881 V,coma.72p
1881f,coma.72p
73P/1930 J1,coma.73p
Schwassmann-Wachmann 3,coma.73p
1994w,coma.73p
1990 VIII,coma.73p
1989d1,coma.73p
73P/1979 P1,coma.73p
1979 VIII,coma.73p
1979g,coma.73p
1930 VI,coma.73p
1930d,coma.73p
73P/1930 J1-A,coma.73p--a
Schwassmann-Wachmann 3-A,coma.73p--a
73P/1930 J1-B,coma.73p--b
Schwassmann-Wachmann 3-B,coma.73p--b
73P/1930 J1-C,coma.73p--c
Schwassmann-Wachmann 3-C,coma.73p--c
73P/1930 J1-E,coma.73p--e
Schwassmann-Wachmann 3-E,coma.73p--e
73P/1930 J1-G,coma.73p--g
Schwassmann-Wachmann 3-G,coma.73p--g
73P/1930 J1-H,coma.73p--h
Schwassmann-Wachmann 3-H,coma.73p--h
73P/1930 J1-J,coma.73p--j
Schwassmann-Wachmann 3-J,coma.73p--j
73P/1930 J1-K,coma.73p--k
Schwassmann-Wachmann 3-K,coma.73p--k
73P/1930 J1-L,coma.73p--l
Schwassmann-Wachmann 3-L,coma.73p--l
73P/1930 J1-M,coma.73p--m
Schwassmann-Wachmann 3-M,coma.73p--m
73P/1930 J1-N,coma.73p--n
Schwassmann-Wachmann 3-N,coma.73p--n
73P/1930 J1-P,coma.73p--p
Schwassmann-Wachmann 3-P,coma.73p--p
73P/1930 J1-Q,coma.73p--q
Schwassmann-Wachmann 3-Q,coma.73p--q
73P/1930 J1-R,coma.73p--r
Schwassmann-Wachmann 3-R,coma.73p--r
73P/1930 J1-S,coma.73p--s
Schwassmann-Wachmann 3-S,coma.73p--s
73P/1930 J1-T,coma.73p--t
Schwassmann-Wachmann 3-T,coma.73p--t
73P/1930 J1-U,coma.73p--u
Schwassmann-Wachmann 3-U,coma.73p--u
73P/1930 J1-V,coma.73p--v
Schwassmann-Wachmann 3-V,coma.73p--v
73P/1930 J1-W,coma.73p--w
Schwassmann-Wachmann 3-W,coma.73p--w
73P/1930 J1-X,coma.73p--x
Schwassmann-Wachmann 3-X,coma.73p--x
73P/1930 J1-Y,coma.73p--y
Schwassmann-Wachmann 3-Y,coma.73p--y
73P/1930 J1-Z,coma.73p--z
Schwassmann-Wachmann 3-Z,coma.73p--z
73P/1930 J1-AA,coma.73p--aa
Schwassmann-Wachmann 3-AA,coma.73p--aa
73P/1930 J1-AB,coma.73p--ab
Schwassmann-Wachmann 3-AB,coma.73p--ab
73P/1930 J1-AC,coma.73p--ac
Schwassmann-Wachmann 3-AC,coma.73p--ac
73P/1930 J1-AD,coma.73p--ad
Schwassmann-Wachmann 3-AD,coma.73p--ad
73P/1930 J1-AE,coma.73p--ae
Schwassmann-Wachmann 3-AE,coma.73p--ae
73P/1930 J1-AF,coma.73p--af
Schwassmann-Wachmann 3-AF,coma.73p--af
73P/1930 J1-AG,coma.73p--ag
Schwassmann-Wachmann 3-AG,coma.73p--ag
73P/1930 J1-AH,coma.73p--ah
Schwassmann-Wachmann 3-AH,coma.73p--ah
73P/1930 J1-AI,coma.73p--ai
Schwassmann-Wachmann 3-AI,coma.73p--ai
73P/1930 J1-AJ,coma.73p--aj
Schwassmann-Wachmann 3-AJ,coma.73p--aj
73P/1930 J1-AK,coma.73p--ak
Schwassmann-Wachmann 3-AK,coma.73p--ak
73P/1930 J1-AL,coma.73p--al
Schwassmann-Wachmann 3-AL,coma.73p--al
73P/1930 J1-AM,coma.73p--am
Schwassmann-Wachmann 3-AM,coma.73p--am
73P/1930 J1-AN,coma.73p--an
Schwassmann-Wachmann 3-AN,coma.73p--an
73P/1930 J1-AO,coma.73p--ao
Schwassmann-Wachmann 3-AO,coma.73p--ao
73P/1930 J1-AP,coma.73p--ap
Schwassmann-Wachmann 3-AP,coma.73p--ap
73P/1930 J1-AQ,coma.73p--aq
Schwassmann-Wachmann 3-AQ,coma.73p--aq
73P/1930 J1-AR,coma.73p--ar
Schwassmann-Wachmann 3-AR,coma.73p--ar
73P/1930 J1-AS,coma.73p--as
Schwassmann-Wachmann 3-AS,coma.73p--as
73P/1930 J1-AT,coma.73p--at
Schwassmann-Wachmann 3-AT,coma.73p--at
73P/1930 J1-AU,coma.73p--au
Schwassmann-Wachmann 3-AU,coma.73p--au
73P/1930 J1-AV,coma.73p--av
Schwassmann-Wachmann 3-AV,coma.73p--av
73P/1930 J1-AW,coma.73p--aw
Schwassmann-Wachmann 3-AW,coma.73p--aw
73P/1930 J1-AX,coma.73p--ax
Schwassmann-Wachmann 3-AX,coma.73p--ax
73P/1930 J1-AY,coma.73p--ay
Schwassmann-Wachmann 3-AY,coma.73p--ay
73P/1930 J1-AZ,coma.73p--az
Schwassmann-Wachmann 3-AZ,coma.73p--az
73P/1930 J1-BA,coma.73p--ba
Schwassmann-Wachmann 3-BA,coma.73p--ba
73P/1930 J1-BB,coma.73p--bb
Schwassmann-Wachmann 3-BB,coma.73p--bb
73P/1930 J1-BC,coma.73p--bc
Schwassmann-Wachmann 3-BC,coma.73p--bc
73P/1930 J1-BD,coma.73p--bd
Schwassmann-Wachmann 3-BD,coma.73p--bd
73P/1930 J1-BE,coma.73p--be
Schwassmann-Wachmann 3-BE,coma.73p--be
73P/1930 J1-BF,coma.73p--bf
Schwassmann-Wachmann 3-BF,coma.73p--bf
73P/1930 J1-BG,coma.73p--bg
Schwassmann-Wachmann 3-BG,coma.73p--bg
73P/1930 J1-BH,coma.73p--bh
Schwassmann-Wachmann 3-BH,coma.73p--bh
73P/1930 J1-BI,coma.73p--bi
Schwassmann-Wachmann 3-BI,coma.73p--bi
73P/1930 J1-BJ,coma.73p--bj
Schwassmann-Wachmann 3-BJ,coma.73p--bj
73P/1930 J1-BK,coma.73p--bk
Schwassmann-Wachmann 3-BK,coma.73p--bk
73P/1930 J1-BL,coma.73p--bl
Schwassmann-Wachmann 3-BL,coma.73p--bl
73P/1930 J1-BM,coma.73p--bm
Schwassmann-Wachmann 3-BM,coma.73p--bm
73P/1930 J1-BN,coma.73p--bn
Schwassmann-Wachmann 3-BN,coma.73p--bn
73P/1930 J1-BO,coma.73p--bo
Schwassmann-Wachmann 3-BO,coma.73p--bo
73P/1930 J1-BP,coma.73p--bp
Schwassmann-Wachmann 3-BP,coma.73p--bp
73P/1930 J1-BQ,coma.73p--bq
Schwassmann-Wachmann 3-BQ,coma.73p--bq
73P/1930 J1-BR,coma.73p--br
Schwassmann-Wachmann 3-BR,coma.73p--br
73P/1930 J1-BS,coma.73p--bs
Schwassmann-Wachmann 3-BS,coma.73p--bs
73P/1930 J1-BT,coma.73p--bt
Schwassmann-Wachmann 3-BT,coma.73p--bt
74P/1975 E2,coma.74p
Smirnova-Chernykh 1,coma.74p
1992 XXI,coma.74p
1984 V,coma.74p
1975 VII,coma.74p
1975e,coma.74p
74P/1967 EU,coma.74p
1967 XV,coma.74p
75D/1975 C1,coma.75d
Kohoutek 1,coma.75d
75P/Kohoutek,coma.75d
1987 XXVII,coma.75d
1986k,coma.75d
75D/1980 P1,coma.75d
1981 IX,coma.75d
1980j,coma.75d
1975 III,coma.75d
1975c,coma.75d
76P/1975 D1,coma.76p
West-Kohoutek-Ikemura 1,coma.76p
1993 XXI,coma.76p
1993o,coma.76p
1987 XV,coma.76p
1987x,coma.76p
76P/1980 V2,coma.76p
1981 VIII,coma.76p
1980r,coma.76p
1975 IV,coma.76p
1975b,coma.76p
77P/1975 L1,coma.77p
Longmore 1,coma.77p
1994q,coma.77p
1988 XVIII,coma.77p
1987c1,coma.77p
77P/1981 A1,coma.77p
1981 XVI,coma.77p
1981a,coma.77p
1974 XIV,coma.77p
1975g,coma.77p
78P/1973 S1,coma.78p
Gehrels 2,coma.78p
1989 XVII,coma.78p
1989n,coma.78p
78P/1981 L1,coma.78p
1981 XVII,coma.78p
1981f,coma.78p
1973 XI,coma.78p
1973n,coma.78p
79P/1945 G1,coma.79p
du Toit-Hartley 1,coma.79p
1987 IX,coma.79p
1986q,coma.79p
1982 II,coma.79p
79P/1982 C1-A,coma.79p
1982b,coma.79p
1945 II,coma.79p
1945c,coma.79p
79P/1945 G1-A,coma.79p--a
du Toit-Hartley 1-A,coma.79p--a
79P/1945 G1-B,coma.79p--b
du Toit-Hartley 1-B,coma.79p--b
80P/1982 N1,coma.80p
Peters-Hartley 1,coma.80p
1990 IX,coma.80p
1990d,coma.80p
1982 III,coma.80p
1982h,coma.80p
80P/1846 M1,coma.80p
1846 VI,coma.80p
81P/1978 A2,coma.81p
Wild 2,coma.81p
1990 XXVIII,coma.81p
1989t,coma.81p
81P/1983 S1,coma.81p
1984 XIV,coma.81p
1983s,coma.81p
1978 XI,coma.81p
1978b,coma.81p
82P/1975 U1,coma.82p
Gehrels 3,coma.82p
1993 XIV,coma.82p
1992v,coma.82p
82P/1984 P1,coma.82p
1985 IV 1984l,coma.82p
1977 VII,coma.82p
1975o,coma.82p
83D/1979 M2,coma.83d
Russell 1,coma.83d
83D/1985 G1,coma.83d
1985 IX,coma.83d
1985b,coma.83d
1979 V,coma.83d
1979d,coma.83d
84P/1978 R2,coma.84p
Giclas 1,coma.84p
1992 XXV,coma.84p
1992l,coma.84p
84P/1985 M1,coma.84p
1985 XV,coma.84p
1985g,coma.84p
1978 XXII,coma.84p
1978k,coma.84p
85D/1975 A1,coma.85d
Boethin 1,coma.85d
85P/Boethin,coma.85d
85P/1985 T2,coma.85d
1986 I,coma.85d
1985n,coma.85d
85P/1975 A1,coma.85d
1975 I,coma.85d
1975a,coma.85d
86P/1980 G1,coma.86p
Wild 3,coma.86p
1994 XXI,coma.86p
1994b,coma.86p
86P/1987 B3,coma.86p
1987 XX,coma.86p
1987e,coma.86p
1980 VII,coma.86p
1980d,coma.86p
87P/1981 E1,coma.87p
Bus 1,coma.87p
1994 XVI,coma.87p
1993b,coma.87p
87P/1987 B4,coma.87p
1987 XXXIV,coma.87p
1987f,coma.87p
1981 XI,coma.87p
1981b,coma.87p
88P/1981 Q1,coma.88p
Howell 1,coma.88p
1993 II,coma.88p
1992c,coma.88p
88P/1987 E1,coma.88p
1987 VI,coma.88p
1987h,coma.88p
1981 X,coma.88p
1981k,coma.88p
89P/1980 S1,coma.89p
Russell 2,coma.89p
1994 XXIX,coma.89p
1994e,coma.89p
89P/1987 N1,coma.89p
1987 XI,coma.89p
1987q,coma.89p
1980 III,coma.89p
1980o,coma.89p
90P/1972 T1,coma.90p
Gehrels 1,coma.90p
90P/1987 Q2,coma.90p
1987 XVI,coma.90p
1987v,coma.90p
1973 I,coma.90p
1972k,coma.90p
91P/1983 L1,coma.91p
Russell 3,coma.91p
91P/1989 A4,coma.91p
1990 VII,coma.91p
1989d,coma.91p
1982 IX,coma.91p
1983i,coma.91p
92P/1977 T2,coma.92p
Sanguin 1,coma.92p
92P/1989 J1,coma.92p
1990 IV,coma.92p
1989z,coma.92p
1977 XII,coma.92p
1977p,coma.92p
93P/1980 X1,coma.93p
Lovas 1,coma.93p
93P/1989 N2,coma.93p
1989 XIII,coma.93p
1989p,coma.93p
1980 V,coma.93p
1980s,coma.93p
94P/1984 E1,coma.94p
Russell 4,coma.94p
94P/1989 X2,coma.94p
1990 XI,coma.94p
1989g1,coma.94p
1984 I,coma.94p
1984d,coma.94p
95P/1977 UB,coma.95p
Chiron,coma.95p
2060,coma.95p
2060Chiron,coma.95p
96P/1986 J2,coma.96p
Machholz 1,coma.96p
1991 XII,coma.96p
1986 VIII,coma.96p
1986e,coma.96p
97P/1906 V2,coma.97p
Metcalf-Brewington 1,coma.97p
97P/1991 A1,coma.97p
1991 I,coma.97p
1991a,coma.97p
1906 VI,coma.97p
1906h,coma.97p
98P/1984 O1,coma.98p
Takamizawa 1,coma.98p
98P/1991 D1,coma.98p
1991 XIII,coma.98p
1991h,coma.98p
1984 VII,coma.98p
1984j,coma.98p
99P/1977 H2,coma.99p
Kowal 1,coma.99p
99P/1991 D2,coma.99p
1992 VI,coma.99p
1991i,coma.99p
1977 III,coma.99p
1977f,coma.99p
100P/1985 L1,coma.100p
Hartley 1,coma.100p
100P/1991 E1,coma.100p
1991 VII,coma.100p
1991j,coma.100p
1985 VII,coma.100p
1985f,coma.100p
101P/1977 Q1,coma.101p
Chernykh 1,coma.101p
101P/1991 L1,coma.101p
1992 II,coma.101p
1991o,coma.101p
1978 IV,coma.101p
1977l,coma.101p
101P/1977 Q1-B,coma.101p--b
Chernykh 1-B,coma.101p--b
102P/1984 S2,coma.102p
Shoemaker 1,coma.102p
102P/1991 L2,coma.102p
1991 XXIII,coma.102p
1991p,coma.102p
1984 XVI,coma.102p
1984q,coma.102p
103P/1986 E2,coma.103p
Hartley 2,coma.103p
103P/1991 N1,coma.103p
1991 XV,coma.103p
1991t,coma.103p
1985 V,coma.103p
1986c,coma.103p
104P/1979 B1,coma.104p
Kowal 2,coma.104p
104P/1991 X1,coma.104p
1991 XX,coma.104p
1991f1,coma.104p
1979 II,coma.104p
1979a,coma.104p
105P/1986 J1,coma.105p
Singer Brewster 1,coma.105p
105P/1992 G1,coma.105p
1992 XXVI,coma.105p
1992e,coma.105p
1986 XI,coma.105p
1986d,coma.105p
106P/1977 T1,coma.106p
Schuster 1,coma.106p
106P/1992 O1,coma.106p
1992 XXIV,coma.106p
1992n,coma.106p
1978 I,coma.106p
1977o,coma.106p
107P/1949 W1,coma.107p
Wilson-Harrington 1,coma.107p
4015,coma.107p
1979 VA,coma.107p
108P/1985 V1,coma.108p
Ciffreo 1,coma.108p
108P/1992 S1,coma.108p
1993 I,coma.108p
1992s,coma.108p
1985 XVI,coma.108p
1985p,coma.108p
109P/1862 O1,coma.109p
Swift-Tuttle 1,coma.109p
109P/1992 S2,coma.109p
1992 XXVIII,coma.109p
1992t,coma.109p
1862 III,coma.109p
109P/1737 N1,coma.109p
1737 II,coma.109p
109P/ 188 O1,coma.109p
109P/ -68 Q1,coma.109p
110P/1988 D1,coma.110p
Hartley 3,coma.110p
110P/1993 M1,coma.110p
1994 XII,coma.110p
1993m,coma.110p
1987 XII,coma.110p
1988d,coma.110p
111P/1989 A2,coma.111p
Helin-Roman-Crockett 1,coma.111p
1988 XIII,coma.111p
1989b,coma.111p
112P/1986 UD,coma.112p
Urata-Niijima 1,coma.112p
112P/1993 U1,coma.112p
1993 XII,coma.112p
1993q,coma.112p
1986 XVI,coma.112p
1986o,coma.112p
113P/1890 W1,coma.113p
Spitaler 1,coma.113p
113P/1993 U2,coma.113p
1994 III,coma.113p
1993r,coma.113p
1890 VII,coma.113p
1890f,coma.113p
114P/1986 Y1,coma.114p
Wiseman-Skiff 1,coma.114p
114P/1993 X2,coma.114p
1993 IX,coma.114p
1993u,coma.114p
1986 XV,coma.114p
1987b,coma.114p
115P/1985 Q1,coma.115p
Maury 1,coma.115p
115P/1994 J1,coma.115p
1994 VIII,coma.115p
1994h,coma.115p
1985 VI,coma.115p
1985k,coma.115p
116P/1990 B1,coma.116p
Wild 4,coma.116p
116P/1994 V1,coma.116p
1994v,coma.116p
1990 X,coma.116p
1990a,coma.116p
117P/1989 T2,coma.117p
Helin-Roman-Alu 1,coma.117p
1987 XXXVII,coma.117p
1989w,coma.117p
118P/1991 C2,coma.118p
Shoemaker-Levy 4,coma.118p
118P/1995 M1,coma.118p
1990 XII,coma.118p
1991f,coma.118p
119P/1989 E1,coma.119p
Parker-Hartley 1,coma.119p
119P/1995 M2,coma.119p
1987 XXXVI,coma.119p
1989i,coma.119p
120P/1987 U2,coma.120p
Mueller 1,coma.120p
120P/1995 O2,coma.120p
1987 XXXI,coma.120p
1987a1,coma.120p
121P/1989 E2,coma.121p
Shoemaker-Holt 2,coma.121p
121P/1995 Q3,coma.121p
1988 XI,coma.121p
1989j,coma.121p
122P/1846 D1,coma.122p
de Vico 1,coma.122p
122P/1995 S1,coma.122p
1846 IV,coma.122p
123P/1989 E3,coma.123p
West-Hartley 1,coma.123p
123P/1995 S2,coma.123p
1988 XVI,coma.123p
1989k,coma.123p
124P/1991 F1,coma.124p
Mrkos 1,coma.124p
124P/1995 S3,coma.124p
1991 IV,coma.124p
1991k,coma.124p
125P/1991 R2,coma.125p
Spacewatch 1,coma.125p
125P/1996 F1,coma.125p
1990 XXIX,coma.125p
1991x,coma.125p
126P/1983 M1,coma.126p
IRAS 1,coma.126p
126P/1996 P1,coma.126p
1983 XIV,coma.126p
1983j,coma.126p
127P/1990 R2,coma.127p
Holt-Olmstead 1,coma.127p
127P/1996 S1,coma.127p
1990 XVIII,coma.127p
1990k,coma.127p
128P/1987 U1,coma.128p
Shoemaker-Holt 1,coma.128p
1988 VII,coma.128p
1996 S2,coma.128p
128P/1987 U1-A,coma.128p--a
Shoemaker-Holt 1-A,coma.128p--a
128P/1987 U1-B,coma.128p--b
Shoemaker-Holt 1-B,coma.128p--b
128P-B/1987 U1,coma.128p--b
129P/1991 C1,coma.129p
Shoemaker-Levy 3,coma.129p
129P/1996 U1,coma.129p
1990 XXVII,coma.129p
1991e,coma.129p
130P/1991 S1,coma.130p
McNaught-Hughes 1,coma.130p
130P/1997 H1,coma.130p
1991 IX,coma.130p
1991y,coma.130p
131P/1990 R1,coma.131p
Mueller 2,coma.131p
131P/1997 M2,coma.131p
1990 XXIV,coma.131p
1990j,coma.131p
132P/1989 U1,coma.132p
Helin-Roman-Alu 2,coma.132p
132P/1997 N2,coma.132p
1989 XVI,coma.132p
1989y,coma.132p
133P/1996 N2,coma.133p
Elst-Pizarro 1,coma.133p
7968,coma.133p
1979 OW7,coma.133p
134P/1983 J3,coma.134p
Kowal-Vavrova 1,coma.134p
134P/1997 X2,coma.134p
1983 III,coma.134p
1983t,coma.134p
135P/1992 G2,coma.135p
Shoemaker-Levy 8,coma.135p
135P/1998 B1,coma.135p
1992 XV,coma.135p
1992f,coma.135p
136P/1990 S1,coma.136p
Mueller 3,coma.136p
136P/1998 K4,coma.136p
1990 XIII,coma.136p
1990l,coma.136p
137P/1990 UL3,coma.137p
Shoemaker-Levy 2,coma.137p
137P/1998 K6,coma.137p
1990 XVI,coma.137p
1990p,coma.137p
138P/1991 V2,coma.138p
Shoemaker-Levy 7,coma.138p
138P/1998 O1,coma.138p
1991 XIX,coma.138p
1991d1,coma.138p
139P/1939 TN,coma.139p
Vaisala-Oterma 1,coma.139p
139P/1998 WG22,coma.139p
140P/1983 C1,coma.140p
Bowell-Skiff 1,coma.140p
140P/1998 X2,coma.140p
1983 II,coma.140p
1983c,coma.140p
141P/1994 P1-A,coma.141p--a
Machholz 2-A,coma.141p--a
141P/1994 P1,coma.141p--a
141P-A/1999 P1,coma.141p--a
141P-A/1994 P1-A,coma.141p--a
141P/1994 P1-D,coma.141p--d
Machholz 2-D,coma.141p--d
141P-D/1994 P1-D,coma.141p--d
142P/1988 V1,coma.142p
Ge-Wang 1,coma.142p
142P/1999 R2,coma.142p
1988 VIII,coma.142p
1988o,coma.142p
143P/1984 H1,coma.143p
Kowal-Mrkos 1,coma.143p
143P/2000 ET90,coma.143p
1984 X,coma.143p
1984n,coma.143p
144P/1994 A1,coma.144p
Kushida 1,coma.144p
144P/2000 O2,coma.144p
1993 XX,coma.144p
1994a,coma.144p
145P/1991 T1,coma.145p
Shoemaker-Levy 5,coma.145p
145P/2000 R1,coma.145p
1991 XXII,coma.145p
1991z,coma.145p
146P/1984 W1,coma.146p
Shoemaker-LINEAR 1,coma.146p
146P/2000 S2,coma.146p
1984 XVIII,coma.146p
1984u,coma.146p
147P/1993 X1,coma.147p
Kushida-Muramatsu 1,coma.147p
147P/2000 T2,coma.147p
1993 XIX,coma.147p
1993t,coma.147p
148P/1963 W1,coma.148p
Anderson-LINEAR 1,coma.148p
149P/1992 G3,coma.149p
Mueller 4,coma.149p
1992 IV,coma.149p
1992g,coma.149p
150P/2000 WT168,coma.150p
LONEOS 3,coma.150p
151P/1987 Q3,coma.151p
Helin 1,coma.151p
151P/2001 M1,coma.151p
1987 XVII,coma.151p
1987w,coma.151p
152P/1993 K2,coma.152p
Helin-Lawrence 1,coma.152p
152P/2001 Y1,coma.152p
1993 XI,coma.152p
1993l,coma.152p
153P/2002 C1,coma.153p
Ikeya-Zhang 1,coma.153p
154P/1992 Q1,coma.154p
Brewington 1,coma.154p
154P/2002 Q4,coma.154p
1992 XIV,coma.154p
1992p,coma.154p
155P/1986 A1,coma.155p
Shoemaker 3,coma.155p
155P/2002 R2,coma.155p
1985 XVIII,coma.155p
1986a,coma.155p
156P/2000 QD181,coma.156p
Russell-LINEAR 1,coma.156p
156P/1993 WU,coma.156p
156P/1986 R1,coma.156p
157P/1978 C2,coma.157p
Tritton 1,coma.157p
157P/2003 T1,coma.157p
1977 XIII,coma.157p
1978d,coma.157p
158P/2001 RG100,coma.158p
Kowal-LINEAR 1,coma.158p
158P/1979 O1,coma.158p
1979h,coma.158p
159P/2003 UD16,coma.159p
LONEOS 7,coma.159p
160P/2004 NL21,coma.160p
LINEAR 43,coma.160p
161P/1983 V1,coma.161p
Hartley-IRAS 1,coma.161p
161P/2004 V2,coma.161p
1984 III,coma.161p
1983v,coma.161p
162P/2004 TU12,coma.162p
Siding Spring 2,coma.162p
163P/2004 V4,coma.163p
NEAT 21,coma.163p
164P/2004 Y1,coma.164p
Christensen 2,coma.164p
165P/2000 B4,coma.165p
LINEAR 10,coma.165p
166P/2001 T4,coma.166p
NEAT 8,coma.166p
167P/2004 PY42,coma.167p
CINEOS 1,coma.167p
168P/1998 W2,coma.168p
Hergenrother 1,coma.168p
168P/2005 N2,coma.168p
169P/2002 EX12,coma.169p
NEAT 22,coma.169p
170P/2005 M1,coma.170p
Christensen 4,coma.170p
171P/1998 W1,coma.171p
Spahr 2,coma.171p
171P/2005 R3,coma.171p
172P/2002 BV,coma.172p
Yeung 1,coma.172p
172P/2001 CB40,coma.172p
173P/1993 W1,coma.173p
Mueller 5,coma.173p
173P/2005 T1,coma.173p
1994 XXV,coma.173p
1993s,coma.173p
174P/2000 EC98,coma.174p
Echeclus,coma.174p
60558,coma.174p
2002 GJ27,coma.174p
175P/2000 C1,coma.175p
Hergenrother 2,coma.175p
175P/2006 A3,coma.175p
176P/1999 RE70,coma.176p
LINEAR 52,coma.176p
118401,coma.176p
2001 AR7,coma.176p
177P/1889 M1,coma.177p
Barnard 2,coma.177p
177P/2006 M3,coma.177p
178P/1999 X1,coma.178p
Hug-Bell 1,coma.178p
178P/2006 O1,coma.178p
179P/1995 A1,coma.179p
Jedicke 1,coma.179p
179P/2006 U2,coma.179p
180P/2001 K1,coma.180p
NEAT 3,coma.180p
180P/2006 U3,coma.180p
181P/1991 V1,coma.181p
Shoemaker-Levy 6,coma.181p
181P/2006 U4,coma.181p
1991 XVIII,coma.181p
1991b1,coma.181p
182P/2001 WF2,coma.182p
LONEOS 6,coma.182p
182P/2006 W2,coma.182p
183P/1999 DN3,coma.183p
Korlevic-Juric 1,coma.183p
183P/2006 Y1,coma.183p
184P/1986 W1,coma.184p
Lovas 2,coma.184p
184P/2007 A1,coma.184p
1986 XIII,coma.184p
1986p,coma.184p
185P/2001 Q2,coma.185p
Petriew 1,coma.185p
185P/2007 A3,coma.185p
186P/2007 B3,coma.186p
Garradd 1,coma.186p
186P/1977 O1,coma.186p
187P/1999 J5,coma.187p
LINEAR 4,coma.187p
187P/2007 E3,coma.187p
188P/1998 S1,coma.188p
LINEAR-Mueller 1,coma.188p
188P/2007 J7,coma.188p
189P/2002 O5,coma.189p
NEAT 10,coma.189p
189P/2007 N2,coma.189p
190P/1998 U2,coma.190p
Mueller 6,coma.190p
190P/2007 O2,coma.190p
191P/2007 N1,coma.191p
McNaught 11,coma.191p
191P/2000 P3,coma.191p
192P/1990 V1,coma.192p
Shoemaker-Levy 1,coma.192p
192P/2007 T3,coma.192p
1990 XV,coma.192p
1990o,coma.192p
193P/2001 Q5,coma.193p
LINEAR-NEAT 2,coma.193p
193P/2007 U2,coma.193p
194P/2000 B3,coma.194p
LINEAR 9,coma.194p
194P/2007 W2,coma.194p
195P/2006 W4,coma.195p
Hill 3,coma.195p
195P/1993 D1,coma.195p
196P/2000 U6,coma.196p
Tichy 1,coma.196p
196P/2008 C2,coma.196p
197P/2003 KV2,coma.197p
LINEAR 30,coma.197p
197P/2008 E2,coma.197p
198P/1998 X1,coma.198p
ODAS 1,coma.198p
198P/2006 B7,coma.198p
199P/1994 J3,coma.199p
Shoemaker 4,coma.199p
199P/2008 G2,coma.199p
1994 XXVIII,coma.199p
1994k,coma.199p
200P/1997 V1,coma.200p
Larsen 1,coma.200p
200P/2008 L1,coma.200p
201P/2001 R1,coma.201p
LONEOS 4,coma.201p
201P/2008 Q4,coma.201p
202P/2001 X2,coma.202p
Scotti 2,coma.202p
202P/2008 R2,coma.202p
203P/1999 WJ7,coma.203p
Korlevic 1,coma.203p
203P/2008 R4,coma.203p
204P/2001 TU80,coma.204p
LINEAR-NEAT 3,coma.204p
204P/2008 R5,coma.204p
205P/1896 R2,coma.205p
Giacobini 1,coma.205p
205P/2008 R6,coma.205p
205P/1896 R2-A,coma.205p--a
Giacobini 1-A,coma.205p--a
205P/1896 R2-B,coma.205p--b
Giacobini 1-B,coma.205p--b
205P/1896 R2-C,coma.205p--c
Giacobini 1-C,coma.205p--c
206P/1892 T1,coma.206p
Barnard-Boattini 1,coma.206p
206P/2008 T3,coma.206p
207P/2001 J1,coma.207p
NEAT 4,coma.207p
207P/2008 T5,coma.207p
208P/2008 U1,coma.208p
McMillan 1,coma.208p
208P/2000 S7,coma.208p
209P/2004 CB,coma.209p
LINEAR 41,coma.209p
209P/2008 X2,coma.209p
210P/2003 K2,coma.210p
Christensen 1,coma.210p
210P/2008 X4,coma.210p
211P/2008 X1,coma.211p
Hill 7,coma.211p
211P/2003 F6,coma.211p
212P/2000 YN30,coma.212p
NEAT 24,coma.212p
213P/2005 R2,coma.213p
Van Ness 2,coma.213p
213P/2009 B3,coma.213p
213P/2005 R2-B,coma.213p--b
Van Ness 2-B,coma.213p--b
214P/2002 CW134,coma.214p
LINEAR 22,coma.214p
214P/2009 B4,coma.214p
215P/2002 O8,coma.215p
NEAT 11,coma.215p
215P/2009 B5,coma.215p
216P/2001 CV8,coma.216p
